rank,person_name,gender,age,country,iso3,wb_country_name,state,city,net_worth_usd_m,net_worth_usd,source_of_wealth,industries,primary_industry,self_made,wealth_gdp_ratio_pct,wealth_per_citizen_usd,wealth_country_share_pct,sector_dominance_score,gdp_usd,population,gdp_year,forbes_uri,scrape_timestamp,birth_year
1463,Daniel Pritzker,M,66.0,United States,USA,United States,California,Marin County,2873.62,2873618000.0,"Hotels, investments",Finance & Investments,Finance & Investments,False,0.009995,8.4491,0.0344,23.35,28750956130731.2,340110988.0,2024.0,daniel-pritzker,2026-04-10 21:32 UTC,1959.0
1464,Annalisa Doris,F,55.0,Italy,ITA,Italy,,Segrate,2869.54,2869542000.0,Financial services,Finance & Investments,Finance & Investments,False,0.120527,48.6753,0.6192,23.97,2380825077243.59,58952704.0,2024.0,annalisa-doris,2026-04-10 21:32 UTC,1970.0
1465,Hayes Barnard,M,54.0,United States,USA,United States,Texas,Austin,2867.95,2867947000.0,Fintech,Finance & Investments,Finance & Investments,True,0.009975,8.4324,0.0344,23.35,28750956130731.2,340110988.0,2024.0,hayes-barnard,2026-04-10 21:32 UTC,1972.0
1466,Massimo Doris,M,58.0,Italy,ITA,Italy,,Milan,2867.94,2867939000.0,Financial services,Finance & Investments,Finance & Investments,False,0.12046,48.6481,0.6189,23.97,2380825077243.59,58952704.0,2024.0,massimo-doris,2026-04-10 21:32 UTC,1967.0
1467,Jin Xin,M,59.0,China,CHN,China,Liaoning,Fuxin,2866.84,2866841000.0,Manufacturing,Manufacturing,Manufacturing,True,0.015295,2.0347,0.1343,15.26,18743803170827.2,1408975000.0,2024.0,jin-xin,2026-04-10 21:32 UTC,1967.0
1468,Stephen Deckoff,M,60.0,United States,USA,United States,U.S. Virgin Islands,St. John,2861.4,2861399000.0,Private equity,Finance & Investments,Finance & Investments,True,0.009952,8.4131,0.0343,23.35,28750956130731.2,340110988.0,2024.0,stephen-deckoff,2026-04-10 21:32 UTC,1965.0
1469,Marcel Herrmann Telles & family,M,76.0,Brazil,BRA,Brazil,,Sao Paulo,2855.98,2855977000.0,Beer,Food & Beverage,Food & Beverage,True,0.130659,13.4717,1.0771,15.12,2185821648943.86,211998573.0,2024.0,marcel-herrmann-telles,2026-04-10 21:32 UTC,1950.0
1470,Chao Teng-hsiung,M,81.0,Taiwan,TWN,Taiwan,,Taipei,2846.35,2846349000.0,Real estate,Real Estate,Real Estate,True,0.37617,120.7564,1.1893,20.46,756666000000.0,23571000.0,2023.0,chao-teng-hsiung,2026-04-10 21:32 UTC,1944.0
1471,Craig McCaw,M,76.0,United States,USA,United States,Washington,Hunts Point,2842.76,2842759000.0,Telecom,Telecom,Telecom,False,0.009888,8.3583,0.0341,23.35,28750956130731.2,340110988.0,2024.0,craig-mccaw,2026-04-10 21:32 UTC,1949.0
1472,Chung Mong-joon,M,74.0,South Korea,KOR,"Korea, Rep.",,Seoul,2834.93,2834926000.0,"Shipbuilding, industrial machines",Manufacturing,Manufacturing,False,0.151165,54.7801,1.7326,26.04,1875388209406.8,51751065.0,2024.0,chung-mong-joon,2026-04-10 21:32 UTC,1951.0
1473,Sylvan Adams,M,67.0,Israel,ISR,Israel,,Tel Aviv,2834.9,2834898000.0,Real Estate,Real Estate,Real Estate,False,0.524612,284.2174,1.238,17.07,540379921261.681,9974400.0,2024.0,sylvan-adams,2026-04-10 21:32 UTC,1958.0
1474,Mohamed Alabbar,M,69.0,United Arab Emirates,ARE,United Arab Emirates,,Dubai,2834.14,2834145000.0,"Real estate, restaurants",Diversified,Diversified,True,0.51313,257.9685,6.847,37.78,552324846834.581,10986400.0,2024.0,mohamed-alabbar,2026-04-10 21:32 UTC,1956.0
1475,Mitchell Goldhar,M,64.0,Canada,CAN,Canada,Ontario,North York,2828.81,2828813000.0,Real estate,Real Estate,Real Estate,True,0.126082,68.5132,0.6374,22.88,2243636826633.76,41288599.0,2024.0,mitchell-goldhar,2026-04-10 21:32 UTC,1961.0
1476,Mikhail Shelkov,M,57.0,Russia,RUS,Russian Federation,,Moscow,2825.74,2825745000.0,Titanium,Metals & Mining,Metals & Mining,True,0.129989,19.687,0.4325,17.19,2173835806671.66,143533851.0,2024.0,mikhail-shelkov,2026-04-10 21:32 UTC,1968.0
1477,Philip Niarchos,M,72.0,Greece,GRC,Greece,,Paris,2823.3,2823300000.0,Art collection,Diversified,Diversified,False,1.101826,271.3372,3.1641,33.5,256238371778.118,10405134.0,2024.0,philip-niarchos,2026-04-10 21:32 UTC,1954.0
1478,Maja Oeri,F,71.0,Switzerland,CHE,Switzerland,,Basel,2822.43,2822434000.0,Pharmaceuticals,Healthcare,Healthcare,False,0.30136,313.4094,1.0315,19.52,936564198048.516,9005582.0,2024.0,maja-oeri,2026-04-10 21:32 UTC,1955.0
1479,Jeffrey Talpins,M,51.0,United States,USA,United States,New York,Larchmont,2820.0,2820000000.0,Hedge fund,Finance & Investments,Finance & Investments,True,0.009808,8.2914,0.0338,23.35,28750956130731.2,340110988.0,2024.0,jeffrey-talpins,2026-04-10 21:32 UTC,1975.0
1480,Tim Cook,M,65.0,United States,USA,United States,California,Cupertino,2818.85,2818850000.0,Apple,Technology,Technology,True,0.009804,8.288,0.0338,23.35,28750956130731.2,340110988.0,2024.0,tim-cook,2026-04-10 21:32 UTC,1960.0
1481,Richard Branson,M,75.0,United Kingdom,GBR,United Kingdom,,Necker Island,2817.74,2817744000.0,Virgin,Diversified,Diversified,True,0.076444,40.7036,1.0423,16.65,3686033044482.13,69226000.0,2024.0,richard-branson,2026-04-10 21:32 UTC,1950.0
1482,Tran Dinh Long,M,65.0,Vietnam,VNM,Viet Nam,,Hanoi,2817.01,2817015000.0,Steel,Manufacturing,Manufacturing,True,0.591328,27.8946,6.7821,68.92,476388230307.175,100987686.0,2024.0,tran-dinh-long,2026-04-10 21:32 UTC,1961.0
1483,M.Satyanarayana Reddy,M,69.0,India,IND,India,,Hyderabad,2814.05,2814050000.0,Pharmaceuticals,Healthcare,Healthcare,True,0.071973,1.9395,0.2844,12.2,3909891533858.08,1450935791.0,2024.0,msatyanarayana-reddy,2026-04-10 21:32 UTC,1957.0
1484,Chen Kaixuan,M,67.0,China,CHN,China,Guangdong,Guangzhou,2813.24,2813235000.0,Household chemicals,Manufacturing,Manufacturing,True,0.015009,1.9967,0.1318,15.26,18743803170827.2,1408975000.0,2024.0,chen-kaixuan,2026-04-10 21:32 UTC,1958.0
1485,Zhao Yan,F,59.0,China,CHN,China,Beijing,Beijing,2812.45,2812447000.0,Biotech,Diversified,Diversified,True,0.015005,1.9961,0.1318,15.26,18743803170827.2,1408975000.0,2024.0,zhao-yan,2026-04-10 21:32 UTC,1967.0
1486,Rodney Sacks & family,M,76.0,United States,USA,United States,California,Laguna Beach,2807.26,2807259000.0,Energy drinks,Food & Beverage,Food & Beverage,True,0.009764,8.2539,0.0336,23.35,28750956130731.2,340110988.0,2024.0,rodney-sacks,2026-04-10 21:32 UTC,1949.0
1487,Jay-Z,M,56.0,United States,USA,United States,California,Los Angeles,2804.25,2804246000.0,Music,Media & Entertainment,Media & Entertainment,True,0.009754,8.2451,0.0336,23.35,28750956130731.2,340110988.0,2024.0,jay-z,2026-04-10 21:32 UTC,1969.0
1488,Su Hua,M,44.0,China,CHN,China,Beijing,Beijing,2803.25,2803253000.0,Video streaming,Media & Entertainment,Media & Entertainment,True,0.014956,1.9896,0.1313,15.26,18743803170827.2,1408975000.0,2024.0,su-hua,2026-04-10 21:32 UTC,1982.0
1489,Adam Neumann,M,47.0,Israel,ISR,Israel,Florida,Miami,2802.5,2802500000.0,WeWork,Real Estate,Real Estate,True,0.518617,280.9693,1.2238,17.07,540379921261.681,9974400.0,2024.0,adam-neumann,2026-04-10 21:32 UTC,1979.0
1490,Victor Pinchuk,M,65.0,Ukraine,UKR,Ukraine,,Kiev,2800.0,2800000000.0,"Steel pipes, diversified",Metals & Mining,Metals & Mining,True,1.467957,73.9563,15.994,57.48,190741262414.705,37860221.0,2024.0,victor-pinchuk,2026-04-10 21:32 UTC,1960.0
1491,Barbara Tyson,F,77.0,United States,USA,United States,Arkansas,Fayetteville,2799.17,2799167000.0,Food processing,Food & Beverage,Food & Beverage,False,0.009736,8.2302,0.0336,23.35,28750956130731.2,340110988.0,2024.0,barbara-tyson,2026-04-10 21:32 UTC,1949.0
1492,David Peñaloza Alanís,M,52.0,Mexico,MEX,Mexico,,Mexico City,2797.47,2797468000.0,Toll roads,Construction & Engineering,Construction & Engineering,False,0.150696,21.3774,1.0629,31.22,1856365616165.94,130861007.0,2024.0,david-penaloza-alanis,2026-04-10 21:32 UTC,1974.0
1493,Shen Xiqiang & family,M,78.0,China,CHN,China,Jiangsu,Yixing,2797.02,2797024000.0,Chemical,Energy,Energy,True,0.014922,1.9851,0.131,15.26,18743803170827.2,1408975000.0,2024.0,shen-xiqiang,2026-04-10 21:32 UTC,1948.0
1494,Kwek Leng Kee,M,71.0,Singapore,SGP,Singapore,,Singapore,2795.24,2795242000.0,Diversified,Diversified,Diversified,False,0.510652,463.0291,1.8939,16.83,547386645891.847,6036860.0,2024.0,kwek-leng-kee,2026-04-10 21:32 UTC,1955.0
1495,Abdullah bin Sulaiman Al Rajhi,M,68.0,Saudi Arabia,SAU,Saudi Arabia,,Riyadh,2792.89,2792892000.0,Banking,Finance & Investments,Finance & Investments,False,0.225269,79.1181,5.4377,31.99,1239804533333.33,35300280.0,2024.0,abdullah-bin-sulaiman-al-rajhi,2026-04-10 21:32 UTC,1958.0
1496,Alfredo Egydio Arruda Villela Filho,M,56.0,Brazil,BRA,Brazil,,Sao Paulo,2789.15,2789146000.0,Banking,Finance & Investments,Finance & Investments,False,0.127602,13.1564,1.0519,15.12,2185821648943.86,211998573.0,2024.0,alfredo-egydio-arruda-villela-filho,2026-04-10 21:32 UTC,1969.0
1497,Ted Turner,M,87.0,United States,USA,United States,Georgia,Atlanta,2787.05,2787048000.0,Cable television,Media & Entertainment,Media & Entertainment,False,0.009694,8.1945,0.0334,23.35,28750956130731.2,340110988.0,2024.0,ted-turner,2026-04-10 21:32 UTC,1938.0
1498,John Arnold,M,52.0,United States,USA,United States,Texas,Houston,2787.0,2787000000.0,Hedge funds,Finance & Investments,Finance & Investments,True,0.009694,8.1944,0.0334,23.35,28750956130731.2,340110988.0,2024.0,john-arnold,2026-04-10 21:32 UTC,1974.0
1499,Cao Longxiang & family,M,68.0,China,CHN,China,Jiangsu,Taixing,2782.41,2782411000.0,Pharmaceuticals,Healthcare,Healthcare,True,0.014844,1.9748,0.1303,15.26,18743803170827.2,1408975000.0,2024.0,cao-longxiang,2026-04-10 21:32 UTC,1957.0
1500,Larry Tanenbaum,M,80.0,Canada,CAN,Canada,Ontario,Toronto,2780.82,2780821000.0,Sports,Sports,Sports,True,0.123943,67.3508,0.6266,22.88,2243636826633.76,41288599.0,2024.0,larry-tanenbaum,2026-04-10 21:32 UTC,1945.0
1501,Brett Hildebrand,M,64.0,United States,USA,United States,South Carolina,Charleston,2780.0,2780000000.0,"Banking, credit cards",Finance & Investments,Finance & Investments,True,0.009669,8.1738,0.0333,23.35,28750956130731.2,340110988.0,2024.0,brett-hildebrand,2026-04-10 21:32 UTC,1962.0
1502,Zhang Li,M,73.0,China,CHN,China,Guangdong,Guangzhou,2778.4,2778400000.0,Real estate,Real Estate,Real Estate,True,0.014823,1.9719,0.1302,15.26,18743803170827.2,1408975000.0,2024.0,zhang-li,2026-04-10 21:32 UTC,1953.0
1503,Francois Feuillet & family,M,77.0,France,FRA,France,,Paris,2772.94,2772942000.0,"Motorhomes, RVs",Automotive,Automotive,False,0.087739,40.4504,0.4687,39.58,3160442622465.08,68551653.0,2024.0,francois-feuillet,2026-04-10 21:32 UTC,1949.0
1504,Harindarpal Banga,M,75.0,India,IND,India,,Hong Kong,2771.3,2771300000.0,Commodities,Finance & Investments,Finance & Investments,True,0.070879,1.91,0.28,12.2,3909891533858.08,1450935791.0,2024.0,harindarpal-banga,2026-04-10 21:32 UTC,1950.0
1505,Amy Adams Strunk,F,70.0,United States,USA,United States,Tennessee,Nashville,2771.0,2771000000.0,Tennessee Titans,Sports,Sports,False,0.009638,8.1473,0.0332,23.35,28750956130731.2,340110988.0,2024.0,amy-adams-strunk,2026-04-10 21:32 UTC,1955.0
1506,Wu Guanjiang & family,M,57.0,China,CHN,China,Chongqing,Chongqing,2770.97,2770974000.0,Pharmaceuticals,Healthcare,Healthcare,True,0.014783,1.9667,0.1298,15.26,18743803170827.2,1408975000.0,2024.0,wu-guanjiang,2026-04-10 21:32 UTC,1968.0
1507,Mathias Doepfner,M,63.0,Germany,DEU,Germany,,Potsdam,2770.51,2770507000.0,Media,Media & Entertainment,Media & Entertainment,False,0.059128,33.1731,0.281,14.32,4685592577804.69,83516593.0,2024.0,mathias-doepfner,2026-04-10 21:32 UTC,1963.0
1508,Herb Chambers,M,84.0,United States,USA,United States,Massachusetts,Boston,2764.34,2764341000.0,Car dealerships,Automotive,Automotive,True,0.009615,8.1278,0.0331,23.35,28750956130731.2,340110988.0,2024.0,herb-chambers,2026-04-10 21:32 UTC,1942.0
1509,Christian Latouche & family,M,85.0,France,FRA,France,,Lyon,2764.25,2764252000.0,Accounting services,Finance & Investments,Finance & Investments,True,0.087464,40.3236,0.4672,39.58,3160442622465.08,68551653.0,2024.0,christian-latouche,2026-04-10 21:32 UTC,1940.0
1510,Manohar Lal Agarwal,M,71.0,India,IND,India,,Delhi,2763.4,2763400000.0,Snacks,Food & Beverage,Food & Beverage,False,0.070677,1.9046,0.2792,12.2,3909891533858.08,1450935791.0,2024.0,manohar-lal-agarwal,2026-04-10 21:32 UTC,1954.0
1511,Zheng Jianjiang & family,M,65.0,China,CHN,China,Zhejiang,Ningbo,2762.96,2762964000.0,Electrical equipment,Manufacturing,Manufacturing,True,0.014741,1.961,0.1294,15.26,18743803170827.2,1408975000.0,2024.0,zheng-jianjiang,2026-04-10 21:32 UTC,1961.0
1512,Chi Yufeng,M,55.0,China,CHN,China,Beijing,Beijing,2762.5,2762496000.0,Software,Technology,Technology,False,0.014738,1.9606,0.1294,15.26,18743803170827.2,1408975000.0,2024.0,chi-yufeng,2026-04-10 21:32 UTC,1971.0
1513,Masaaki Arai,M,60.0,Japan,JPN,Japan,,Tokyo,2760.23,2760227000.0,Real estate,Real Estate,Real Estate,True,0.068533,22.2643,1.2633,25.83,4027597523550.58,123975371.0,2024.0,masaaki-arai,2026-04-10 21:32 UTC,1965.0
1514,Bernard Lewis & family,M,100.0,United Kingdom,GBR,United Kingdom,,London,2759.59,2759592000.0,Fashion retailer,Fashion & Retail,Fashion & Retail,True,0.074866,39.8635,1.0207,16.65,3686033044482.13,69226000.0,2024.0,bernard-lewis,2026-04-10 21:32 UTC,1926.0
1515,William Boyd & family,M,94.0,United States,USA,United States,Nevada,Las Vegas,2757.18,2757185000.0,"Casinos, banking",Gambling & Casinos,Gambling & Casinos,True,0.00959,8.1067,0.033,23.35,28750956130731.2,340110988.0,2024.0,william-boyd,2026-04-10 21:32 UTC,1931.0
1516,Bernard Saul II & family,M,94.0,United States,USA,United States,Maryland,Chevy Chase,2756.95,2756952000.0,"Banking, real estate",Finance & Investments,Finance & Investments,False,0.009589,8.106,0.033,23.35,28750956130731.2,340110988.0,2024.0,bernard-saul-ii,2026-04-10 21:32 UTC,1932.0
1517,Alexis Lê-Quôc,M,51.0,United States,USA,United States,New York,New York,2756.74,2756736000.0,Cloud computing,Technology,Technology,True,0.009588,8.1054,0.033,23.35,28750956130731.2,340110988.0,2024.0,alexis-le-quoc,2026-04-10 21:32 UTC,1974.0
1518,Ranjan Pai,M,53.0,India,IND,India,,Bangalore,2755.68,2755682000.0,"Education, healthcare",Healthcare,Healthcare,False,0.07048,1.8992,0.2785,12.2,3909891533858.08,1450935791.0,2024.0,ranjan-pai,2026-04-10 21:32 UTC,1972.0
1519,Jayme Garfinkel & family,M,80.0,Brazil,BRA,Brazil,,Sao Paulo,2753.8,2753798000.0,Insurance,Finance & Investments,Finance & Investments,False,0.125985,12.9897,1.0386,15.12,2185821648943.86,211998573.0,2024.0,jayme-garfinkel,2026-04-10 21:32 UTC,1945.0
1520,Leonard Schleifer,M,73.0,United States,USA,United States,New York,Tarrytown,2751.33,2751327000.0,Pharmaceuticals,Healthcare,Healthcare,True,0.00957,8.0895,0.033,23.35,28750956130731.2,340110988.0,2024.0,leonard-schleifer,2026-04-10 21:32 UTC,1952.0
1521,Peter Gassner,M,61.0,United States,USA,United States,California,Pleasanton,2750.88,2750879000.0,Software,Technology,Technology,True,0.009568,8.0882,0.033,23.35,28750956130731.2,340110988.0,2024.0,peter-gassner,2026-04-10 21:32 UTC,1965.0
1522,Joseph Edelman,M,70.0,United States,USA,United States,New York,New York,2748.6,2748600000.0,Hedge funds,Finance & Investments,Finance & Investments,True,0.00956,8.0815,0.0329,23.35,28750956130731.2,340110988.0,2024.0,joseph-edelman,2026-04-10 21:32 UTC,1955.0
1523,Richard LeFrak & family,M,80.0,United States,USA,United States,New York,New York,2748.25,2748246000.0,Real estate,Real Estate,Real Estate,False,0.009559,8.0804,0.0329,23.35,28750956130731.2,340110988.0,2024.0,richard-lefrak,2026-04-10 21:32 UTC,1945.0
1524,Stein Erik Hagen,M,69.0,Norway,NOR,Norway,,Oslo,2747.72,2747720000.0,Consumer goods,Fashion & Retail,Fashion & Retail,True,0.568189,493.1052,3.4926,17.74,483592648313.301,5572279.0,2024.0,stein-erik-hagen,2026-04-10 21:32 UTC,1956.0
1525,Lirio Parisotto,M,72.0,Brazil,BRA,Brazil,,Manaus,2747.44,2747444000.0,Investments,Finance & Investments,Finance & Investments,True,0.125694,12.9597,1.0362,15.12,2185821648943.86,211998573.0,2024.0,lirio-parisotto,2026-04-10 21:32 UTC,1953.0
1526,Nandan Nilekani,M,70.0,India,IND,India,,Bangalore,2745.53,2745528000.0,Software services,Technology,Technology,True,0.07022,1.8922,0.2774,12.2,3909891533858.08,1450935791.0,2024.0,nandan-nilekani,2026-04-10 21:32 UTC,1955.0
1527,Huang Xiaofen & family,F,64.0,China,CHN,China,Guangdong,Shenzhen,2743.18,2743185000.0,Printed circuit boards,Technology,Technology,True,0.014635,1.9469,0.1285,15.26,18743803170827.2,1408975000.0,2024.0,huang-xiaofen,2026-04-10 21:32 UTC,1962.0
1528,Anand Deshpande,M,63.0,India,IND,India,,Pune,2735.89,2735894000.0,Technology,Technology,Technology,True,0.069974,1.8856,0.2765,12.2,3909891533858.08,1450935791.0,2024.0,anand-deshpande,2026-04-10 21:32 UTC,1962.0
1529,Chen Hua & family,M,60.0,China,CHN,China,Guangdong,Shenzhen,2732.93,2732935000.0,Real estate,Real Estate,Real Estate,True,0.01458,1.9397,0.128,15.26,18743803170827.2,1408975000.0,2024.0,chen-hua-1,2026-04-10 21:32 UTC,1966.0
1530,T.S. Kalyanaraman,M,78.0,India,IND,India,,Thrissur,2726.55,2726545000.0,Jewelry,Fashion & Retail,Fashion & Retail,True,0.069735,1.8792,0.2755,12.2,3909891533858.08,1450935791.0,2024.0,ts-kalyanaraman,2026-04-10 21:32 UTC,1947.0
1531,Zhu Xingming,M,59.0,China,CHN,China,Guangdong,Shenzhen,2725.39,2725394000.0,Electrical equipment,Manufacturing,Manufacturing,True,0.01454,1.9343,0.1277,15.26,18743803170827.2,1408975000.0,2024.0,zhu-xingming,2026-04-10 21:32 UTC,1967.0
1532,Atul Ruia,M,55.0,India,IND,India,,Mumbai,2725.06,2725057000.0,Real estate,Real Estate,Real Estate,False,0.069696,1.8781,0.2754,12.2,3909891533858.08,1450935791.0,2024.0,atul-ruia,2026-04-10 21:32 UTC,1971.0
1533,Joe Lonsdale,M,43.0,United States,USA,United States,Texas,Austin,2724.55,2724548000.0,tech investments,Technology,Technology,True,0.009476,8.0108,0.0327,23.35,28750956130731.2,340110988.0,2024.0,joe-lonsdale,2026-04-10 21:32 UTC,1982.0
1534,Zadik Bino & family,M,82.0,Israel,ISR,Israel,,Tel Aviv,2723.79,2723788000.0,"Banking, oil",Diversified,Diversified,True,0.504051,273.0779,1.1894,17.07,540379921261.681,9974400.0,2024.0,zadik-bino,2026-04-10 21:32 UTC,1944.0
1535,Jay Hennick,M,69.0,Canada,CAN,Canada,Ontario,Toronto,2723.4,2723396000.0,Real estate finance,Finance & Investments,Finance & Investments,True,0.121383,65.96,0.6137,22.88,2243636826633.76,41288599.0,2024.0,jay-hennick,2026-04-10 21:32 UTC,1957.0
1536,Chen Zhiping,M,50.0,China,CHN,China,Guangdong,Shenzhen,2720.03,2720034000.0,E-cigarettes,Manufacturing,Manufacturing,True,0.014512,1.9305,0.1274,15.26,18743803170827.2,1408975000.0,2024.0,chen-zhiping,2026-04-10 21:32 UTC,1976.0
1537,Farhad Moshiri,M,70.0,United Kingdom,GBR,United Kingdom,,Monaco,2716.54,2716543000.0,Diversified,Diversified,Diversified,True,0.073698,39.2417,1.0048,16.65,3686033044482.13,69226000.0,2024.0,farhad-moshiri,2026-04-10 21:32 UTC,1955.0
1538,Zeng Chaoyi,M,57.0,China,CHN,China,Hunan,Changsha,2716.32,2716316000.0,Aluminum products,Manufacturing,Manufacturing,True,0.014492,1.9279,0.1272,15.26,18743803170827.2,1408975000.0,2024.0,zeng-chaoyi,2026-04-10 21:32 UTC,1969.0
1539,Gabriele Gebauer,F,85.0,Germany,DEU,Germany,,Wiesbaden,2715.59,2715588000.0,textile,Manufacturing,Manufacturing,False,0.057956,32.5156,0.2755,14.32,4685592577804.69,83516593.0,2024.0,gabriele-gebauer,2026-04-10 21:32 UTC,1941.0
1540,Richard Sands,M,75.0,United States,USA,United States,Florida,Delray Beach,2715.5,2715501000.0,Liquor,Food & Beverage,Food & Beverage,False,0.009445,7.9842,0.0325,23.35,28750956130731.2,340110988.0,2024.0,richard-sands,2026-04-10 21:32 UTC,1951.0
1541,Yoon Dae-in,M,76.0,South Korea,KOR,"Korea, Rep.",,Seoul,2715.49,2715488000.0,Biotech,Healthcare,Healthcare,False,0.144796,52.4721,1.6596,26.04,1875388209406.8,51751065.0,2024.0,yoon-dae-in,2026-04-10 21:32 UTC,1950.0
1542,Zhuo Jun,F,60.0,Hong Kong,HKG,"Hong Kong SAR, China",,Hong Kong,2707.59,2707591000.0,Printed circuit boards,Manufacturing,Manufacturing,False,0.665479,359.8558,0.6407,16.36,406863396487.342,7524100.0,2024.0,zhuo-jun-1,2026-04-10 21:32 UTC,1966.0
1543,Richard Hayne & family,M,78.0,United States,USA,United States,Pennsylvania,Philadelphia,2707.44,2707442000.0,Urban Outfitters,Fashion & Retail,Fashion & Retail,True,0.009417,7.9605,0.0325,23.35,28750956130731.2,340110988.0,2024.0,richard-hayne,2026-04-10 21:32 UTC,1947.0
1544,Lam Kong,M,61.0,China,CHN,China,Hong Kong,Hong Kong,2705.71,2705707000.0,Pharmaceuticals,Healthcare,Healthcare,True,0.014435,1.9203,0.1268,15.26,18743803170827.2,1408975000.0,2024.0,lam-kong,2026-04-10 21:32 UTC,1964.0
1545,Selçuk Bayraktar,M,46.0,Turkey,TUR,Turkiye,,Istanbul,2703.0,2703000000.0,Military drones,Technology,Technology,False,0.243952,31.6728,2.8951,20.03,1108003393820.0,85341241.0,2023.0,selcuk-bayraktar,2026-04-10 21:32 UTC,1979.0
1546,She Yingjie,M,68.0,Hong Kong,HKG,"Hong Kong SAR, China",Guangdong,Heshan,2700.19,2700194000.0,printed circuit board,Manufacturing,Manufacturing,True,0.663661,358.8727,0.639,16.36,406863396487.342,7524100.0,2024.0,she-yingjie,2026-04-10 21:32 UTC,1957.0
1547,Bidzina Ivanishvili & family,M,70.0,Georgia,GEO,Georgia,,Tbilisi,2700.0,2700000000.0,Investments,Finance & Investments,Finance & Investments,True,7.897179,729.8171,30.9709,100.0,34189423544.9955,3699557.0,2024.0,bidzina-ivanishvili,2026-04-10 21:32 UTC,1956.0
1548,V. Prem Watsa,M,75.0,Canada,CAN,Canada,Ontario,Toronto,2699.06,2699056000.0,"Insurance, investments",Finance & Investments,Finance & Investments,True,0.120298,65.3705,0.6082,22.88,2243636826633.76,41288599.0,2024.0,v-prem-watsa,2026-04-10 21:32 UTC,1950.0
